city,neighborhood,zip_code,street_name,street_number,floor,floor_location,door,property_type,construction_date,renovation_year,number_of_rooms,number_of_bedrooms,number_of_bathrooms,number_of_balconies,number_of_garages,number_of_parking,number_of_floors,number_of_units,living_area,total_area,is_barrier_free,heating_type,has_energy_certificate,has_garage,has_parking,has_balcony,price,lon,lat
Nürnberg,Schmausenbuckstraße,90480,Ginsterweg,52,,,,,1976-02-01,,,,,,,,,3.0,303.0,608.0,,,,,False,,696459.0,11.138003,49.456897
Nürnberg,"Altstadt, St. Sebald",90403,Irrerstraße,19,,,,,1997-01-03,,,,,,,,,6.0,590.0,901.0,,,,,False,,2334214.0,11.0725,49.455611000000005
Nürnberg,Eibach,90451,Gundekarstraße,42,,,,multi_family_house,1965-06-10,,,,,,,,,13.0,791.0,759.0,,,,,False,,2591816.0,11.031388999999999,49.411758
Nürnberg,Bielingplatz,90425,Kölner Straße,9,,,,single_family_house,2012-06-16,,,,,,,,,1.0,128.0,498.0,,,,,False,,623387.0,11.060686,49.467459
Nürnberg,Maiach,90451,Ilzstraße,100,,,,single_family_house,1972-04-09,,,,,,,,,1.0,126.0,347.0,,,,,False,,439043.0,11.062025,49.407531000000006
Nürnberg,"Altstadt, St. Lorenz",90402,Hefnersplatz,9,,,,multi_family_house,1921-10-14,,,,,,,,,7.0,386.0,464.0,,,,,False,,1353575.0,11.072377000000001,49.45071
Nürnberg,Zerzabelshof,90480,Fallrohrstraße,150,,,,multi_family_house,1946-07-08,,,,,,,,,1.0,54.0,290.0,,,,,False,,209369.0,11.129155,49.449116
Nürnberg,Langwasser Südwest,90473,Trebnitzer Straße,30,,,,multi_family_house,1953-01-15,,,,,,,,,4.0,440.0,468.0,,,,,False,,1052103.0,11.130379999999999,49.402958000000005
Nürnberg,Röthenbach Ost,90451,Eibenweg,5,,,,single_family_house,1958-08-11,,,,,,,,,1.0,98.0,596.0,,,,,False,,455334.0,11.035937,49.40904400000001
Nürnberg,Uhlandstraße,90408,Friedrichstraße,43,,,,multi_family_house,1948-11-25,,,,,,,,,13.0,1030.0,265.0,,,,,False,,2522003.0,11.080256,49.462676
Nürnberg,Schoppershof,90491,Eisenacher Straße,6,,,,multi_family_house,1920-11-08,,,,,,,,,6.0,389.0,548.0,,,,,False,,1278894.0,11.106755999999999,49.471223
Nürnberg,Thon,90425,Elmshorner Straße,41,,,,,1979-04-10,,,,,,,,,1.0,135.0,280.0,,,,,False,,453876.0,11.070259,49.479538
Nürnberg,Langwasser Südost,90473,Reinerzer Straße,72,,,,multi_family_house,1958-04-12,,,,,,,,,14.0,868.0,881.0,,,,,False,,3047694.0,11.143295,49.406157
Nürnberg,Hohe Marter,90441,Alfonsstraße,3,,,,multi_family_house,1924-04-09,,,,,,,,,11.0,547.0,481.0,,,,,False,,1623288.0,11.042254999999999,49.427599
Nürnberg,"Kornburg, Worzeldorf",90455,Röderweg,49,,,,single_family_house,1998-04-08,,,,,,,,,1.0,125.0,298.0,,,,,False,,417847.0,11.101372,49.360176
Nürnberg,Buchenbühl,90411,Rabensteinweg,46,,,,multi_family_house,1935-02-14,,,,,,,,,2.0,217.0,679.0,,,,,False,,745042.0,11.106326,49.507624
Nürnberg,Thon,90425,Am Thoner Espan,21,,,,,1968-08-15,,,,,,,,,1.0,105.0,291.0,,,,,False,,459557.0,11.066049,49.474541
Nürnberg,Buch ,90427,Höfleser Hauptstraße,41,,,,multi_family_house,1969-09-08,,,,,,,,,3.0,229.0,933.0,,,,,False,,558060.0,11.033529999999999,49.490426
Nürnberg,Himpfelshof,90429,Himpfelshofstraße,3,,,,multi_family_house,1983-04-13,,,,,,,,,11.0,809.0,270.0,,,,,False,,2802941.0,11.061778,49.45155200000001
Nürnberg,Schmausenbuckstraße,90480,Balthasar-Neumann-Straße,15,,,,single_family_house,1959-08-22,,,,,,,,,1.0,148.0,753.0,,,,,False,,581442.0,11.135121999999999,49.457459
Nürnberg,Langwasser Südost,90473,Salzbrunner Straße,11,,,,multi_family_house,1970-04-09,,,,,,,,,3.0,194.0,752.0,,,,,False,,715269.0,11.137552999999999,49.406181000000004
Nürnberg,Neunhof,90427,Binzenweg,9,,,,single_family_house,1992-09-18,,,,,,,,,1.0,125.0,548.0,,,,,False,,498080.0,11.046853,49.518435000000004
Nürnberg,Mögeldorf,90482,Hovenstraße,5,,,,single_family_house,1909-07-03,,,,,,,,,1.0,164.0,499.0,,,,,False,,457372.0,11.139215,49.468244
Nürnberg,Hohe Marter,90441,Friesenstraße,58,,,,multi_family_house,1957-05-22,,,,,,,,,7.0,323.0,695.0,,,,,False,,768537.0,11.048834000000001,49.428993999999996
Nürnberg,Maxfeld,90409,Benekestraße,58,,,,single_family_house,1966-07-06,,,,,,,,,1.0,107.0,274.0,,,,,False,,328604.0,11.084317,49.467102000000004
Nürnberg,Buch ,90427,Bucher Hauptstraße,50,,,,single_family_house,1908-06-06,,,,,,,,,1.0,146.0,1590.0,,,,,False,,629956.0,11.048529,49.495707
Nürnberg,Glockenhof,90461,Forsthofstraße,42,,,,multi_family_house,1977-04-20,,,,,,,,,17.0,1215.0,614.0,,,,,False,,2836197.0,11.09597,49.439671000000004
Nürnberg,Gaismannshof,90431,Siegelsdorfer Straße,38,,,,single_family_house,1966-04-18,,,,,,,,,1.0,97.0,1025.0,,,,,False,,463887.0,11.028481000000001,49.452721000000004
Nürnberg,Laufamholz,90482,Pommelsbrunner Straße,20,,,,single_family_house,1951-08-10,,,,,,,,,1.0,114.0,508.0,,,,,False,,441896.0,11.158923999999999,49.464686
Nürnberg,Schweinau,90441,Nopitschstraße,16,,,,,1956-03-27,,,,,,,,,12.0,637.0,795.0,,,,,False,,1176655.0,11.046657,49.429759
Nürnberg,"Kornburg, Worzeldorf",90455,Wertinger Straße,11,,,,single_family_house,1952-08-08,,,,,,,,,1.0,141.0,250.0,,,,,False,,343683.0,11.071506,49.366406
Nürnberg,St. Leonhard,90439,Schneppenhorststraße,100,,,,single_family_house,1959-03-03,,,,,,,,,1.0,127.0,535.0,,,,,False,,364139.0,11.039567,49.439096
Nürnberg,Thon,90425,Oldenburger Straße,23,,,,single_family_house,1980-01-23,,,,,,,,,1.0,117.0,331.0,,,,,False,,500381.0,11.067276000000001,49.479345
Nürnberg,Trierer Straße,90469,Kettelerstraße,35,,,,multi_family_house,1952-07-14,,,,,,,,,2.0,195.0,576.0,,,,,False,,582984.0,11.109767,49.40388700000001
Nürnberg,Hummelstein,90461,Eckhardstraße,24,,,,single_family_house,1928-03-14,,,,,,,,,1.0,92.0,338.0,,,,,False,,301817.0,11.089817,49.43087
Nürnberg,Trierer Straße,90469,Gersweilerstraße,37,,,,multi_family_house,1947-02-02,,,,,,,,,4.0,212.0,503.0,,,,,False,,543080.0,11.092659,49.400044
Nürnberg,Gartenstadt,90469,Buchenschlag,60,,,,,1917-02-08,,,,,,,,,1.0,102.0,280.0,,,,,False,,289324.0,11.075988,49.415961
Nürnberg,Eibach,90451,Laurentiusstraße,17,,,,single_family_house,1994-02-13,,,,,,,,,1.0,141.0,578.0,,,,,False,,624942.0,11.042159,49.406371
Nürnberg,Steinbühl,90443,Tafelfeldstraße,26,,,,multi_family_house,1954-08-20,,,,,,,,,7.0,544.0,296.0,,,,,False,,1351741.0,11.075671999999999,49.441729
Nürnberg,Westfriedhof,90425,Dortmunder Straße,49,,,,single_family_house,1975-08-01,,,,,,,,,1.0,96.0,609.0,,,,,False,,601948.0,11.049555999999999,49.465945000000005
Nürnberg,Tullnau,90482,Ostendstraße,73,,,,multi_family_house,1916-11-09,,,,,,,,,7.0,480.0,602.0,,,,,False,,1075452.0,11.11383,49.454154
Nürnberg,Gostenhof,90443,Knauerstraße,13,,,,multi_family_house,1898-04-07,,,,,,,,,24.0,1994.0,575.0,,,,,False,,4758743.0,11.058703000000001,49.445572999999996
Nürnberg,Schniegling,90427,Westendstraße,38,,,,multi_family_house,1934-01-24,,,,,,,,,3.0,164.0,1150.0,,,,,False,,458475.0,11.022207,49.471125
Nürnberg,Fischbach,90475,Tiefe Brücke,7,,,,,2004-03-15,,,,,,,,,1.0,162.0,662.0,,,,,False,,694425.0,11.179313,49.42538
Nürnberg,Mögeldorf,90482,Trewstraße,16,,,,multi_family_house,1986-09-07,,,,,,,,,9.0,588.0,637.0,,,,,False,,2397178.0,11.136434000000001,49.463147
Nürnberg,"Kornburg, Worzeldorf",90455,Waldmüllerstraße,44,,,,,1965-07-15,,,,,,,,,1.0,116.0,510.0,,,,,False,,323225.0,11.105631,49.372236
Nürnberg,Wetzendorf,90425,Lerchenstraße,79,,,,single_family_house,1988-04-27,,,,,,,,,1.0,138.0,593.0,,,,,False,,610645.0,11.054398,49.474642
Nürnberg,Trierer Straße,90469,Kornburger Straße,24,,,,multi_family_house,1972-06-08,,,,,,,,,2.0,229.0,538.0,,,,,False,,588743.0,11.110748999999998,49.402703
Nürnberg,Gleißhammer,90480,Reichenberger Straße,30,,,,multi_family_house,1932-09-08,,,,,,,,,2.0,212.0,263.0,,,,,False,,684399.0,11.115001000000001,49.443163000000006
Nürnberg,Großgründlach,90427,Großgründlacher Hauptstraße,5,,,,multi_family_house,1996-07-23,,,,,,,,,4.0,278.0,780.0,,,,,False,,978676.0,11.010727999999999,49.526814
Nürnberg,Werderau,90441,Bunsenstraße,1,,,,multi_family_house,1932-02-10,,,,,,,,,4.0,273.0,718.0,,,,,False,,815478.0,11.061693,49.424313000000005
Nürnberg,"Altstadt, St. Lorenz",90402,Breite Gasse,25,,,,,1989-02-15,,,,,,,,,13.0,816.0,329.0,,,,,False,,2582191.0,11.075967,49.44990900000001
Nürnberg,Schniegling,90427,Schnieglinger Straße,284 b,,,,single_family_house,1982-11-17,,,,,,,,,1.0,110.0,268.0,,,,,False,,372029.0,11.023385000000001,49.469077
Nürnberg,Laufamholz,90482,Neidsteiner Straße,25,,,,single_family_house,1967-06-13,,,,,,,,,1.0,114.0,259.0,,,,,False,,460380.0,11.156037,49.463383
Nürnberg,St. Jobst,90491,Ludtringstraße,26,,,,single_family_house,2034-07-26,,,,,,,,,1.0,134.0,283.0,,,,,False,,573915.0,11.108345,49.460419
Nürnberg,St. Jobst,90491,Schleiermacherstraße,12,,,,multi_family_house,1940-03-17,,,,,,,,,4.0,159.0,810.0,,,,,False,,636803.0,11.110501000000001,49.462516
Nürnberg,Thon,90425,Wilhelmshavener Straße,36,,,,single_family_house,1979-07-24,,,,,,,,,1.0,129.0,582.0,,,,,True,,600674.0,11.065997,49.480092
Nürnberg,Boxdorf,90427,Froschgasse,8,,,,single_family_house,2009-07-04,,,,,,,,,1.0,143.0,349.0,,,,,False,,,11.026447,49.517469999999996
Nürnberg,"Kornburg, Worzeldorf",90455,Kemptener Straße,79,,,,single_family_house,1987-05-17,,,,,,,,,1.0,120.0,499.0,,,,,False,,362005.0,11.076314,49.364905
Nürnberg,Gartenstadt,90469,Regenbogenstraße,37,,,,single_family_house,1925-10-14,,,,,,,,,1.0,96.0,258.0,,,,,False,,267572.0,11.072543,49.417102
Nürnberg,Eibach,90451,Wernfelser Straße,20,,,,,1981-06-11,,,,,,,,,1.0,83.0,680.0,,,,,False,,203497.0,11.041987,
Nürnberg,Gostenhof,90429,Eberhardshofstraße,22,,,,multi_family_house,1898-11-11,,,,,,,,,10.0,767.0,291.0,,,,,False,,1806596.0,11.054596,49.449948
Nürnberg,"Altenfurt, Moorenbrunn",90475,Zähringerstraße,29,,,,multi_family_house,1951-10-16,,,,,,,,,3.0,253.0,574.0,,,,,False,,811961.0,11.172138,49.406722
Nürnberg,Almoshof,90427,Almoshofer Hauptstraße,67,,,,single_family_house,1919-10-02,,,,,,,,,1.0,138.0,610.0,,,,,False,,433259.0,11.063517,49.489481999999995
Nürnberg,Laufamholz,90482,Rehhofstraße,114,,,,single_family_house,1997-06-20,,,,,,,,,1.0,125.0,283.0,,,,,False,,604983.0,11.152108,49.46235800000001
Nürnberg,Werderau,90441,An der Marterlach,41,,,,single_family_house,2005-07-04,,,,,,,,,1.0,124.0,508.0,,,,,False,,537120.0,11.057029,49.418172
Nürnberg,"Altenfurt, Moorenbrunn",90475,Zähringerstraße,12,,,,multi_family_house,1941-07-14,,,,,,,,,2.0,228.0,263.0,,,,,False,,676225.0,11.170553,49.408486
Nürnberg,Schmausenbuckstraße,90480,Balthasar-Neumann-Straße,66,,,,single_family_house,1990-09-09,,,,,,,,,1.0,142.0,297.0,,,,,False,,424952.0,11.139193,49.458127
Nürnberg,Gartenstadt,90469,Ottweilerstraße,32,,,,,1944-02-24,,,,,,,,,3.0,259.0,758.0,,,,,False,,705971.0,11.081396,49.405084
Nürnberg,Röthenbach Ost,90451,Jägerstraße,59,,,,multi_family_house,2017-08-21,,,,,,,,,5.0,480.0,801.0,,,,,False,,2282876.0,11.040376,49.413078
Nürnberg,Galgenhof,90459,Gabelsbergerstraße,9,,,,multi_family_house,1903-01-12,,,,,,,,,10.0,684.0,320.0,,,,,False,,2142653.0,11.078797,49.439257
Nürnberg,Eberhardshof,90429,Brucknerstraße,30,,,,multi_family_house,1934-08-08,,,,,,,,,2.0,287.0,619.0,,,,,False,,802622.0,11.029618999999999,49.46241
Nürnberg,Langwasser Südost,90473,Max-Wönner-Straße,45,,,,single_family_house,1955-07-05,,,,,,,,,1.0,140.0,606.0,,,,,False,,454870.0,11.151832,49.405842
Nürnberg,Großreuth b. Schweinau,90431,Uffenheimer Straße,55,,,,single_family_house,1973-10-24,,,,,,,,,1.0,137.0,506.0,,,,,False,,445815.0,11.025449,49.429787000000005
Nürnberg,Hummelstein,90459,Pillenreuther Straße,159,,,,multi_family_house,2001-04-20,,,,,,,,,2.0,295.0,669.0,,,,,False,,769645.0,11.086541,49.430279000000006
Nürnberg,Bärenschanze,90429,Denisstraße,18,,,,multi_family_house,1896-08-08,,,,,,,,,10.0,823.0,547.0,,,,,False,,1865339.0,11.050222999999999,49.450519
Nürnberg,Mooshof,90411,August-Euler-Weg,27,,,,single_family_house,1967-02-21,,,,,,,,,1.0,95.0,338.0,,,,,False,,343136.0,11.098448000000001,49.485176
Nürnberg,Gaismannshof,90431,Uehlfelder Straße,12,,,,multi_family_house,1970-09-27,,,,,,,,,2.0,198.0,146.0,,,,,False,,587745.0,11.025051000000001,49.453316
Nürnberg,Marienberg ,90411,Ziegelsteinstraße,45,,,,multi_family_house,1981-08-08,,,,,,,,,5.0,247.0,772.0,,,,,False,,792493.0,11.105576000000001,49.479264000000015
Nürnberg,Wetzendorf,90425,Scheßlitzer Weg,10,,,,single_family_house,1965-05-04,,,,,,,,,1.0,100.0,338.0,,,,,False,,486178.0,11.057775,49.481901
Nürnberg,Wöhrd,90489,Bayreuther Straße,8,,,,multi_family_house,1945-06-27,,,,,,,,,1.0,58.0,604.0,,,,,False,,185565.0,11.090110000000001,49.458771
Nürnberg,"Kornburg, Worzeldorf",90455,An der Schwedenschanze,77,,,,single_family_house,1960-03-07,,,,,,,,,1.0,126.0,490.0,,,,,False,,410153.0,11.070912,49.375498
Nürnberg,Langwasser Nordwest,90471,Brauneckweg,58,,,,single_family_house,1985-10-03,,,,,,,,,1.0,127.0,327.0,,,,,False,,349707.0,11.121332,49.407776
Nürnberg,Röthenbach West,90449,Stockbauerstraße,6,,,,multi_family_house,2000-02-24,,,,,,,,,10.0,1019.0,888.0,,,,,False,,3036039.0,11.01741,49.424104
Nürnberg,Langwasser Südost,90473,Goldberger Straße,50,,,,single_family_house,1981-08-05,,,,,,,,,1.0,133.0,343.0,,,,,False,,391976.0,11.146560000000001,49.406955
Nürnberg,Altenfurt Nord,90475,Wichernstraße,3,,,,single_family_house,1955-03-14,,,,,,,,,1.0,98.0,257.0,,,,,False,,316769.0,11.16588,49.410465
Nürnberg,Nürnberg                  ,90453,Leonerstraße,27,,,,single_family_house,1932-02-17,,,,,,,,,1.0,136.0,619.0,,,,,False,,330806.0,11.025554000000001,49.373838
Nürnberg,Ziegelstein,90411,Hofer Straße,10,,,,multi_family_house,1956-09-27,,,,,,,,,4.0,279.0,595.0,,,,,False,,625142.0,11.1122,49.488758
Nürnberg,Ziegelstein,90411,Betzensteiner Straße,46,,,,single_family_house,1978-05-23,,,,,,,,,1.0,88.0,253.0,,,,,False,,431310.0,11.116698,49.482744
Nürnberg,Ziegelstein,90411,Tannenbergstraße,7 c,,,,multi_family_house,1961-03-24,,,,,,,,,3.0,353.0,646.0,,,,,False,,620340.0,11.110426,49.486962000000005
Nürnberg,Nürnberg                  ,90453,Höllwiesenstraße,74,,,,single_family_house,1995-05-11,,,,,,,,,1.0,118.0,278.0,,,,,False,,348114.0,11.012955,49.382266
Nürnberg,Katzwang,90455,Lindenäckerweg,14,,,,single_family_house,2000-02-27,,,,,,,,,1.0,117.0,551.0,,,,,False,,536172.0,11.059409,49.360175
Nürnberg,Marienberg ,90411,Herrnhüttestraße,31 C,,,,single_family_house,2003-06-05,,,,,,,,,1.0,108.0,248.0,,,,,False,,437633.0,11.102464,49.480490999999994
Nürnberg,Katzwang,90453,Pyrbaumer Straße,4,,,,,1935-06-04,,,,,,,,,2.0,258.0,503.0,,,,,False,,531543.0,11.040636,49.371658000000004
Nürnberg,Bielingplatz,90419,Kirchenweg,55,,,,multi_family_house,1905-02-06,,,,,,,,,8.0,614.0,323.0,,,,,False,,1777632.0,11.062578,49.461116
Nürnberg,Steinbühl,90443,Schloßäckerstraße,26 a,,,,multi_family_house,1938-01-26,,,,,,,,,13.0,704.0,274.0,,,,,False,,1746568.0,11.072325000000001,49.441987000000005
Nürnberg,Steinbühl,90443,Humboldtstraße,6,,,,multi_family_house,1922-01-11,,,,,,,,,10.0,518.0,531.0,,,,,False,,974341.0,11.068658999999998,49.436662999999996
Nürnberg,Nürnberg                  ,90453,Mühlhofer Hauptstraße,31,,,,multi_family_house,2006-01-15,,,,,,,,,2.0,337.0,521.0,,,,,False,,958199.0,11.026259999999999,49.374093
Nürnberg,Nürnberg                  ,90453,Auf der Schanz,52,,,,single_family_house,1984-09-26,,,,,,,,,1.0,123.0,523.0,,,,,False,,400023.0,11.021401,49.375118
Nürnberg,Rangierbahnhof-Siedlung,90471,Rüberstraße,3,,,,multi_family_house,1898-07-10,,,,,,,,,5.0,440.0,618.0,,,,,False,,1224918.0,11.102310000000001,49.415139999999994
Nürnberg,Sandberg ,90419,Krugstraße,47,,,,multi_family_house,1896-03-18,,,,,,,,,11.0,582.0,269.0,,,,,False,,,11.05421,49.459106
Nürnberg,Fischbach,90475,Am Feuchter Brücklein,12,,,,multi_family_house,1968-09-08,,,,,,,,,2.0,307.0,610.0,,,,,False,,1064727353.0,11.193508,49.416297
Nürnberg,St. Jobst,90491,Hohenlohestraße,3,,,,multi_family_house,1937-07-24,,,,,,,,,2.0,266.0,537.0,,,,,False,,743991.0,11.11749,49.465218
Nürnberg,Langwasser Südwest,90473,Doktor-Linnert-Ring,15,,,,,1936-05-17,,,,,,,,,6.0,465.0,944.0,,,,,False,,1240365.0,11.127531999999999,49.397338000000005
Nürnberg,Langwasser Südost,90473,Schmiedeberger Straße,1,,,,single_family_house,1962-02-11,,,,,,,,,1.0,111.0,316.0,,,,,False,,332673.0,11.145994,49.408682
Nürnberg,Erlenstegen,90491,Grimmstraße,20,,,,multi_family_house,1943-03-27,,,,,,,,,2.0,323.0,620.0,,,,,False,,953852.0,11.125296,49.469060999999996
Nürnberg,Mögeldorf,90482,Kirchenberg,1,,,,multi_family_house,2016-08-26,,,,,,,,,44.0,4496.0,737.0,,,,,False,,17057437.0,11.130994,49.461826
Nürnberg,Katzwang,90453,Alsterstraße,26,,,,single_family_house,1977-04-12,,,,,,,,,1.0,110.0,522.0,,,,,False,,374379.0,11.055075,
Nürnberg,Röthenbach Ost,90449,Rednitzstraße,25E,,,,multi_family_house,1974-04-06,,,,,,,,,6.0,560.0,158.0,,,,,False,,1578558.0,11.031865,49.413137
Nürnberg,St. Johannis,90419,Frommannstraße,3,,,,multi_family_house,1951-04-09,,,,,,,,,4.0,326.0,620.0,,,,,False,,1064170.0,11.072163,49.458301999999996
Nürnberg,Boxdorf,90427,Am Spund,1,,,,,1990-05-06,,,,,,,,,2.0,236.0,570.0,,,,,False,,644970.0,11.027316,49.521361
Nürnberg,Laufamholz,90482,Neuhauser Straße,3,,,,single_family_house,2015-09-26,,,,,,,,,1.0,123.0,273.0,,,,,False,,691958.0,11.160285,49.466295
Nürnberg,Glockenhof,90478,Scheurlstraße,31,,,,multi_family_house,1956-08-03,,,,,,,,,4.0,215.0,538.0,,,,,False,,,11.088645000000001,49.443619000000005
Nürnberg,Mögeldorf,90482,Mögeldorfer Hauptstraße,20,,,,multi_family_house,1976-05-02,,,,,,,,,10.0,563.0,546.0,,,,,False,,2060930.0,11.129048999999998,49.459153000000015
Nürnberg,Muggenhof,90429,Sigmundstraße,4,,,,multi_family_house,1958-08-22,,,,,,,,,26.0,1401.0,734.0,,,,,False,,3305705.0,11.022086,49.461029
Nürnberg,Gebersdorf,90449,Zirndorfer Straße,75,,,,single_family_house,1931-07-04,,,,,,,,,1.0,137.0,533.0,,,,,False,,413435.0,10.997081,49.432852000000004
Nürnberg,Schleifweg,90409,Daumerstraße,14,,,,single_family_house,1946-08-25,,,,,,,,,1.0,125.0,269.0,,,,,False,,414995.0,11.090626,49.471838
Nürnberg,Marienberg ,90411,Hugo-Distler-Straße,9,,,,single_family_house,1978-01-24,,,,,,,,,1.0,151.0,551.0,,,,,False,,530095.0,11.103919000000001,49.47849
Nürnberg,St. Leonhard,90439,Rothenburger Straße,231,,,,single_family_house,1956-01-18,,,,,,,,,1.0,130.0,349.0,,,,,False,,315266.0,11.041139,49.440542
Nürnberg,Fischbach,90475,Hutbergstraße,14 a,,,,,1947-04-18,,,,,,,,,2.0,280.0,487.0,,,,,False,,615153.0,11.197803,49.416408
Nürnberg,Gartenstadt,90469,Neunkirchener Straße,31,,,,single_family_house,1982-03-25,,,,,,,,,1.0,129.0,523.0,,,,,False,,430320.0,11.080891,49.405986999999996
Nürnberg,Gugelstraße,90459,Geibelstraße,4,,,,multi_family_house,1885-08-21,,,,,,,,,8.0,617.0,340.0,,,,,False,,1531189.0,11.076215,49.436119000000005
Nürnberg,"Altstadt, St. Sebald",90403,Albrecht-Dürer-Straße,13,,,,multi_family_house,1891-02-25,,,,,,,,,1.0,87.0,301.0,,,,,False,,242598.0,11.074055,49.456376999999996
Nürnberg,Zerzabelshof,90480,Fallrohrstraße,56,,,,multi_family_house,1966-07-05,,,,,,,,,5.0,200.0,330.0,,,,,False,,514007.0,11.123122,49.44804499999999
Nürnberg,Reichelsdorf,90453,Reichelsdorfer Hauptstraße,118,,,,single_family_house,1979-01-19,,,,,,,,,1.0,111.0,604.0,,,,,False,,496591.0,11.030142,49.382658
Nürnberg,Buchenbühl,90411,Igensdorfer Straße,16,,,,single_family_house,1916-04-12,,,,,,,,,1.0,107.0,769.0,,,,,False,,374422.0,11.107204000000001,49.50385400000001
Nürnberg,Langwasser Südost,90473,Leobschützer Straße,8,,,,,1942-11-25,,,,,,,,,1.0,105.0,330.0,,,,,False,,365528.0,11.144549999999999,49.407717
Nürnberg,Großreuth b. Schweinau,90431,Wallensteinstraße,138,,,,multi_family_house,2017-03-05,,,,,,,,,2.0,291.0,287.0,,,,,False,,1106564670.0,11.023876,49.435626
Nürnberg,Röthenbach Ost,90451,Merkendorfer Straße,12,,,,single_family_house,1951-10-25,,,,,,,,,1.0,94.0,323.0,,,,,False,,380807.0,11.039191,49.411229000000006
Nürnberg,Großgründlach,90427,Hans-Fellner-Straße,30,,,,multi_family_house,1991-04-18,,,,,,,,,2.0,317.0,635.0,,,,,False,,729039.0,11.014217,49.524477000000005
Nürnberg,"Altstadt, St. Lorenz",90402,Karolinenstraße,45,,,,multi_family_house,1917-04-13,,,,,,,,,5.0,471.0,1105.0,,,,,False,,2047771.0,11.074631,49.450681
Nürnberg,Langwasser Nordost,90471,Montessoristraße,70,,,,single_family_house,2000-02-23,,,,,,,,,1.0,153.0,286.0,,,,,False,,476294.0,11.131276,49.418228
Nürnberg,"Altenfurt, Moorenbrunn",90475,Schornbaumstraße,10,,,,multi_family_house,1956-07-10,,,,,,,,,8.0,481.0,981.0,,,,,False,,1605019.0,11.166137999999998,49.406969
Nürnberg,Röthenbach West,90449,Dombühler Straße,44 a,,,,single_family_house,1989-07-23,,,,,,,,,1.0,106.0,593.0,,,,,False,,506203.0,11.026553,49.424527
Nürnberg,"Altstadt, St. Lorenz",90402,Hallplatz,37,,,,multi_family_house,1946-01-27,,,,,,,,,2.0,214.0,537.0,,,,,False,,676926.0,11.076955,49.44887
Nürnberg,Mögeldorf,90482,Behringstraße,4 a,,,,single_family_house,1963-01-01,,,,,,,,,1.0,113.0,306.0,,,,,False,,454823.0,11.136299000000001,49.465081
Nürnberg,"Altenfurt, Moorenbrunn",90475,Preysingstraße,8,,,,single_family_house,1952-11-07,,,,,,,,,1.0,83.0,264.0,,,,,False,,302679.0,11.174180999999999,49.410824
Nürnberg,Röthenbach Ost,90449,Heilsbronner Straße,42 a,,,,,1959-10-17,,,,,,,,,1.0,125.0,341.0,,,,,False,,315533.0,11.026546999999999,49.419655999999996
Nürnberg,Dianastraße,90441,Dianastraße,38,,,,multi_family_house,1903-02-24,,,,,,,,,10.0,656.0,940.0,,,,,False,,1200711.0,11.064333,49.426241
Nürnberg,Sandberg ,90419,Äußere Großweidenmühlstraße,4,,,,multi_family_house,1993-09-03,,,,,,,,,8.0,546.0,645.0,,,,,False,,1456529.0,11.058121,49.457893
Nürnberg,Laufamholz,90482,Laufamholzstraße,268,,,,single_family_house,1953-07-24,,,,,,,,,1.0,111.0,475.0,,,,,False,,441758.0,11.163905,49.468757999999994
Nürnberg,Galgenhof,90459,Endterstraße,6,,,,multi_family_house,1983-11-10,,,,,,,,,49.0,2765.0,673.0,,,,,True,,8352411.0,11.079331999999999,49.443315000000005
Nürnberg,Buchenbühl,90411,Ohrwaschelweg,26,,,,,1950-10-20,,,,,,,,,1.0,93.0,568.0,,,,,False,,376285.0,11.103795000000002,49.505604
Nürnberg,Uhlandstraße,90408,Georg-Eberlein-Straße,29,,,,multi_family_house,1982-04-02,,,,,,,,,10.0,821.0,732.0,,,,,False,,3030455.0,11.080352999999999,49.4675
Nürnberg,Gleißhammer,90480,Toplerstraße,6,,,,multi_family_house,1962-10-01,,,,,,,,,5.0,366.0,608.0,,,,,True,,,11.119833,49.446067
Nürnberg,Himpfelshof,90429,Solgerstraße,23,,,,multi_family_house,1956-05-08,,,,,,,,,13.0,879.0,326.0,,,,,False,,2482082.0,11.061925,49.452056
